1987,10,29,4,2.055,2.019,2158,2122,"PS",1465,63,63,1,36,"BUR","OAK",325
1987,10,6,2,0.735,0.645,906,803,"PS",1468,91,78,1,50,"SFO","SAN",447
1987,10,31,6,0.85,0.84,1017,954,"PS",1470,87,74,1,10,"OAK","SAN",446
1987,10,5,1,0.646,0.645,907,804,"PS",1471,141,79,1,1,"SAN","OAK",446
1987,10,5,1,0.927,0.829,1058,946,"PS",1472,91,77,1,58,"OAK","SAN",446
1987,10,6,2,0.85,0.829,1014,946,"PS",1472,84,77,1,21,"OAK","SAN",446
1987,10,4,7,1.655,1.63,1817,1736,"PS",1473,82,66,1,25,"LAX","SFO",337
1987,10,9,5,1.7,1.63,1825,1736,"PS",1473,85,66,1,30,"LAX","SFO",337
1987,10,16,5,1.651,1.63,1805,1736,"PS",1473,74,66,1,21,"LAX","SFO",337
1987,10,22,4,1.656,1.63,1815,1736,"PS",1473,79,66,1,26,"LAX","SFO",337
1987,10,23,5,1.646,1.63,1800,1736,"PS",1473,74,66,1,16,"LAX","SFO",337
1987,10,28,3,1.701,1.63,1832,1743,"PS",1473,91,73,1,31,"LAX","SFO",337
1987,10,29,4,1.711,1.63,1826,1743,"PS",1473,75,73,1,41,"LAX","SFO",337
1987,10,31,6,1.83,1.81,1955,1926,"PS",1474,85,76,1,20,"OAK","SAN",446
1987,10,29,4,1.033,0.916,1128,1009,"PS",1475,55,53,1,77,"LAS","SAN",258
1987,10,29,4,1.144,1.04,1304,1201,"PS",1475,80,81,1,64,"SAN","OAK",446
1987,10,18,7,1.65,1.628,1810,1745,"PS",1476,80,77,1,22,"OAK","SAN",446
1987,10,23,5,1.646,1.628,1809,1745,"PS",1476,83,77,1,18,"OAK","SAN",446
1987,10,1,4,1.846,1.83,2002,1936,"PS",1477,76,66,1,16,"LAX","SFO",337
1987,10,6,2,1.837,1.83,2004,1936,"PS",1477,87,66,1,7,"LAX","SFO",337
1987,10,9,5,1.903,1.83,2031,1936,"PS",1477,88,66,1,33,"LAX","SFO",337
1987,10,11,7,1.839,1.83,2001,1936,"PS",1477,82,66,1,9,"LAX","SFO",337
1987,10,16,5,1.942,1.83,2107,1936,"PS",1477,85,66,1,72,"LAX","SFO",337
1987,10,22,4,2.045,1.83,2243,1936,"PS",1477,118,66,1,135,"LAX","SFO",337
1987,10,23,5,1.91,1.83,2019,1936,"PS",1477,69,66,1,40,"LAX","SFO",337
1987,10,29,4,1.318,1.231,1428,1343,"PS",1478,70,72,1,47,"OAK","SAN",446
1987,10,29,4,1.449,1.414,1541,1510,"PS",1478,52,56,1,35,"SAN","LAS",258
1987,10,4,7,1.915,1.845,2041,2005,"PS",1480,86,80,1,30,"SFO","SAN",447
1987,10,8,4,1.941,1.845,2102,2005,"PS",1480,81,80,1,56,"SFO","SAN",447
1987,10,13,2,1.942,1.845,2103,2005,"PS",1480,81,80,1,57,"SFO","SAN",447
1987,10,14,3,1.914,1.845,2046,2005,"PS",1480,92,80,1,29,"SFO","SAN",447
1987,10,18,7,1.915,1.845,2038,2005,"PS",1480,83,80,1,30,"SFO","SAN",447
1987,10,20,2,1.909,1.845,2032,2005,"PS",1480,83,80,1,24,"SFO","SAN",447
1987,10,22,4,1.922,1.845,2047,2005,"PS",1480,85,80,1,37,"SFO","SAN",447
1987,10,23,5,1.93,1.845,2058,2005,"PS",1480,88,80,1,45,"SFO","SAN",447
1987,10,25,7,1.901,1.845,2030,2005,"PS",1480,89,80,1,16,"SFO","SAN",447
1987,10,26,1,1.904,1.845,2037,2005,"PS",1480,93,80,1,19,"SFO","SAN",447
1987,10,28,3,2.017,1.915,2144,2033,"PS",1480,87,78,1,62,"SFO","SAN",447
1987,10,29,4,1.948,1.915,2112,2033,"PS",1480,84,78,1,33,"SFO","SAN",447
1987,10,30,5,1.931,1.915,2100,2033,"PS",1480,89,78,1,16,"SFO","SAN",447
1987,10,18,7,1.512,1.45,1628,1603,"PS",1481,76,73,1,22,"SNA","OAK",371
1987,10,4,7,2.319,2.23,36,2342,"PS",1482,77,72,1,49,"OAK","SAN",446
1987,10,23,5,2.25,2.23,9,2342,"PS",1482,79,72,1,20,"OAK","SAN",446
1987,10,4,7,2.14,2.045,2252,2159,"PS",1483,72,74,1,55,"SAN","OAK",446
1987,10,23,5,2.104,2.045,2227,2159,"PS",1483,83,74,1,19,"SAN","OAK",446
1987,10,5,1,2.104,1.945,2244,2101,"PS",1484,100,76,1,79,"SFO","SAN",447
1987,10,11,7,2.005,1.945,2128,2101,"PS",1484,83,76,1,20,"SFO","SAN",447
1987,10,16,5,2.028,1.945,2156,2101,"PS",1484,88,76,1,43,"SFO","SAN",447
1987,10,22,4,2.049,1.945,2218,2101,"PS",1484,89,76,1,64,"SFO","SAN",447
1987,10,4,7,2.101,2.016,2224,2132,"PS",1486,83,76,1,45,"OAK","SAN",446
1987,10,9,5,2.057,2.016,2219,2132,"PS",1486,82,76,1,41,"OAK","SAN",446
1987,10,22,4,2.052,2.016,2225,2132,"PS",1486,93,76,1,36,"OAK","SAN",446
1987,10,23,5,2.035,2.016,2155,2132,"PS",1486,80,76,1,19,"OAK","SAN",446
1987,10,25,7,2.037,2.016,2202,2132,"PS",1486,85,76,1,21,"OAK","SAN",446
1987,10,26,1,2.04,2.016,2212,2132,"PS",1486,92,76,1,24,"OAK","SAN",446
1987,10,7,3,0.842,0.815,954,928,"PS",1489,72,73,1,27,"SNA","OAK",371
1987,10,13,2,0.826,0.815,953,928,"PS",1489,87,73,1,11,"SNA","OAK",371
1987,10,15,4,0.838,0.815,1007,928,"PS",1489,89,73,1,23,"SNA","OAK",371
1987,10,15,4,1.02,0.953,1145,1106,"PS",1490,85,73,1,27,"OAK","SNA",371
1987,10,15,4,1.157,1.129,1257,1225,"PS",1490,60,56,1,28,"SNA","LAS",226
1987,10,20,2,1.208,1.129,1304,1225,"PS",1490,56,56,1,39,"SNA","LAS",226
1987,10,22,4,1.149,1.129,1249,1225,"PS",1490,60,56,1,20,"SNA","LAS",226
1987,10,28,3,1.839,1.63,1934,1721,"PS",1491,55,51,1,129,"LAS","SNA",226
1987,10,29,4,1.722,1.63,1814,1721,"PS",1491,52,51,1,52,"LAS","SNA",226
1987,10,16,5,1.721,1.71,1849,1824,"PS",1491,88,74,1,11,"SNA","OAK",371
1987,10,18,7,1.735,1.71,1902,1824,"PS",1491,87,74,1,25,"SNA","OAK",371
1987,10,23,5,1.715,1.71,1904,1824,"PS",1491,109,74,1,5,"SNA","OAK",371
1987,10,29,4,1.831,1.746,2003,1905,"PS",1491,92,79,1,45,"SNA","OAK",371
1987,10,28,3,0.659,0.63,818,745,"PS",1492,79,75,1,29,"OAK","SNA",371
1987,10,1,4,0.822,0.8,922,856,"PS",1492,60,56,1,22,"SNA","LAS",226
1987,10,6,2,0.825,0.8,923,856,"PS",1492,58,56,1,25,"SNA","LAS",226
1987,10,15,4,0.822,0.8,924,856,"PS",1492,62,56,1,22,"SNA","LAS",226
1987,10,20,2,0.817,0.8,920,856,"PS",1492,63,56,1,17,"SNA","LAS",226
1987,10,28,3,0.834,0.8,932,858,"PS",1492,58,58,1,34,"SNA","LAS",226
1987,10,10,6,1.332,1.31,1450,1423,"PS",1494,78,73,1,22,"OAK","SNA",371
1987,10,18,7,1.31,1.31,1453,1423,"PS",1494,103,73,1,0,"OAK","SNA",371
1987,10,23,5,1.328,1.31,1449,1423,"PS",1494,81,73,1,18,"OAK","SNA",371
1987,10,16,5,1.907,1.85,2031,2003,"PS",1496,84,73,1,17,"OAK","SNA",371
1987,10,18,7,1.918,1.85,2036,2003,"PS",1496,78,73,1,28,"OAK","SNA",371
1987,10,22,4,1.907,1.85,2029,2003,"PS",1496,82,73,1,17,"OAK","SNA",371
1987,10,23,5,1.926,1.85,2051,2003,"PS",1496,85,73,1,36,"OAK","SNA",371
1987,10,29,4,2.018,1.93,2124,2040,"PS",1496,66,70,1,48,"OAK","SNA",371
1987,10,18,7,2.046,2.03,2152,2123,"PS",1496,66,53,1,16,"SNA","LAS",226
1987,10,23,5,2.106,2.03,2200,2123,"PS",1496,54,53,1,36,"SNA","LAS",226
1987,10,29,4,2.132,2.105,2231,2200,"PS",1496,59,55,1,27,"SNA","LAS",226
1987,10,4,7,2.116,2.05,2136,2107,"PS",1497,20,17,1,26,"OAK","SFO",11
1987,10,7,3,2.12,2.05,2154,2107,"PS",1497,34,17,1,30,"OAK","SFO",11
1987,10,8,4,2.136,2.05,2211,2107,"PS",1497,35,17,1,46,"OAK","SFO",11
1987,10,9,5,2.158,2.05,2221,2107,"PS",1497,23,17,1,68,"OAK","SFO",11
1987,10,13,2,2.057,2.05,2130,2107,"PS",1497,33,17,1,7,"OAK","SFO",11
1987,10,14,3,2.102,2.05,2131,2107,"PS",1497,29,17,1,12,"OAK","SFO",11
1987,10,22,4,2.144,2.05,2226,2107,"PS",1497,42,17,1,54,"OAK","SFO",11
1987,10,23,5,2.128,2.05,2150,2107,"PS",1497,22,17,1,38,"OAK","SFO",11
1987,10,28,3,2.146,2.055,2223,2113,"PS",1497,37,18,1,51,"OAK","SFO",11
1987,10,29,4,2.113,2.055,2136,2113,"PS",1497,23,18,1,18,"OAK","SFO",11
1987,10,4,7,1.957,1.925,2110,2038,"PS",1497,73,73,1,32,"SNA","OAK",371
1987,10,9,5,2.036,1.925,2151,2038,"PS",1497,75,73,1,71,"SNA","OAK",371
1987,10,20,2,1.951,1.925,2101,2038,"PS",1497,70,73,1,26,"SNA","OAK",371
1987,10,22,4,1.947,1.925,2103,2038,"PS",1497,76,73,1,22,"SNA","OAK",371
1987,10,23,5,2.006,1.925,2122,2038,"PS",1497,76,73,1,41,"SNA","OAK",371
1987,10,28,3,2.013,1.925,2127,2040,"PS",1497,74,75,1,48,"SNA","OAK",371
1987,10,11,7,2.005,1.745,2124,1855,"PS",1500,79,70,1,140,"SMF","LAX",373
1987,10,15,4,1.748,1.745,1922,1855,"PS",1500,94,70,1,3,"SMF","LAX",373
1987,10,16,5,1.817,1.745,1938,1855,"PS",1500,81,70,1,32,"SMF","LAX",373
1987,10,18,7,1.804,1.745,1919,1855,"PS",1500,75,70,1,19,"SMF","LAX",373
1987,10,22,4,1.835,1.745,1957,1855,"PS",1500,82,70,1,50,"SMF","LAX",373
1987,10,23,5,1.807,1.745,1924,1855,"PS",1500,77,70,1,22,"SMF","LAX",373
1987,10,31,6,1.851,1.758,2007,1908,"PS",1500,76,70,1,53,"SMF","LAX",373
1987,10,1,4,2.038,2.027,2215,2137,"PS",1502,97,70,1,11,"SMF","LAX",373
1987,10,4,7,2.101,2.027,2216,2137,"PS",1502,75,70,1,34,"SMF","LAX",373
1987,10,7,3,2.044,2.027,2207,2137,"PS",1502,83,70,1,17,"SMF","LAX",373
1987,10,9,5,2.15,2.027,2303,2137,"PS",1502,73,70,1,83,"SMF","LAX",373
1987,10,11,7,2.126,2.027,2255,2137,"PS",1502,89,70,1,59,"SMF","LAX",373
1987,10,12,1,2.106,2.027,2220,2137,"PS",1502,74,70,1,39,"SMF","LAX",373
1987,10,15,4,2.047,2.027,2201,2137,"PS",1502,74,70,1,20,"SMF","LAX",373
1987,10,16,5,2.145,2.027,2300,2137,"PS",1502,75,70,1,78,"SMF","LAX",373
1987,10,18,7,2.057,2.027,2211,2137,"PS",1502,74,70,1,30,"SMF","LAX",373
1987,10,20,2,2.125,2.027,2241,2137,"PS",1502,76,70,1,58,"SMF","LAX",373
1987,10,23,5,2.159,2.027,2312,2137,"PS",1502,73,70,1,92,"SMF","LAX",373
1987,10,25,7,2.107,2.027,2229,2137,"PS",1502,82,70,1,40,"SMF","LAX",373
1987,10,30,5,1.95,1.93,2103,2040,"PS",1502,73,70,1,20,"SMF","LAX",373
1987,10,3,6,0.909,0.843,1206,1135,"PS",1504,117,112,1,26,"LAX","ABQ",677
1987,10,6,2,0.859,0.843,1302,1135,"PS",1504,183,112,1,16,"LAX","ABQ",677
1987,10,8,4,0.918,0.843,1215,1135,"PS",1504,117,112,1,35,"LAX","ABQ",677
1987,10,23,5,0.933,0.843,1220,1135,"PS",1504,107,112,1,50,"LAX","ABQ",677
1987,10,6,2,0.701,0.7,839,813,"PS",1504,98,73,1,1,"SFO","LAX",337
1987,10,29,4,0.701,0.7,835,812,"PS",1504,94,72,1,1,"SFO","LAX",337
1987,10,30,5,0.659,0.7,835,812,"PS",1504,96,72,1,-1,"SFO","LAX",337
1987,10,4,7,2.154,2.115,2305,2223,"PS",1505,71,68,1,39,"SNA","SJC",342
1987,10,18,7,1.318,1.25,1419,1340,"PS",1509,61,50,1,28,"LAS","SNA",226
1987,10,20,2,1.331,1.25,1411,1340,"PS",1509,40,50,1,41,"LAS","SNA",226
1987,10,18,7,1.438,1.4,1549,1508,"PS",1509,71,68,1,38,"SNA","SJC",342
1987,10,20,2,1.428,1.4,1538,1508,"PS",1509,70,68,1,28,"SNA","SJC",342
1987,10,3,6,1.444,1.43,1556,1533,"PS",1510,72,63,1,14,"SFO","BUR",326
1987,10,17,6,1.451,1.43,1602,1533,"PS",1510,71,63,1,21,"SFO","BUR",326
1987,10,24,6,1.456,1.43,1605,1533,"PS",1510,69,63,1,26,"SFO","BUR",326
1987,10,26,1,1.437,1.43,1556,1533,"PS",1510,79,63,1,7,"SFO","BUR",326
1987,10,27,2,1.429,1.43,1601,1533,"PS",1510,92,63,1,-1,"SFO","BUR",326
1987,10,4,7,1.642,1.555,1747,1702,"PS",1511,65,67,1,47,"BUR","SFO",326
1987,10,6,2,1.628,1.555,1730,1702,"PS",1511,62,67,1,33,"BUR","SFO",326
1987,10,9,5,1.635,1.555,1749,1702,"PS",1511,74,67,1,40,"BUR","SFO",326
1987,10,14,3,1.615,1.555,1727,1702,"PS",1511,72,67,1,20,"BUR","SFO",326
1987,10,23,5,1.623,1.555,1733,1702,"PS",1511,70,67,1,28,"BUR","SFO",326
1987,10,28,3,1.713,1.623,1817,1733,"PS",1511,64,70,1,50,"BUR","SFO",326
1987,10,29,4,1.74,1.623,1900,1733,"PS",1511,80,70,1,77,"BUR","SFO",326
1987,10,6,2,0.712,0.71,844,801,"PS",1512,92,51,1,2,"LAX","LAS",236
1987,10,9,5,1.859,1.855,2027,1957,"PS",1514,88,62,1,4,"SJC","LAX",308
1987,10,16,5,1.939,1.855,2051,1957,"PS",1514,72,62,1,44,"SJC","LAX",308
1987,10,22,4,1.911,1.855,2027,1957,"PS",1514,76,62,1,16,"SJC","LAX",308
1987,10,23,5,1.954,1.855,2059,1957,"PS",1514,65,62,1,59,"SJC","LAX",308
1987,10,29,4,1.323,1.224,1415,1315,"PS",1516,52,51,1,59,"BUR","LAS",223
1987,10,1,4,0.732,0.7,853,807,"PS",1517,81,67,1,32,"LAX","SFO",337
1987,10,6,2,0.715,0.7,911,807,"PS",1517,116,67,1,15,"LAX","SFO",337
1987,10,8,4,0.723,0.7,901,807,"PS",1517,98,67,1,23,"LAX","SFO",337
1987,10,13,2,0.739,0.7,911,807,"PS",1517,92,67,1,39,"LAX","SFO",337
1987,10,14,3,0.712,0.7,837,807,"PS",1517,85,67,1,12,"LAX","SFO",337
1987,10,16,5,0.718,0.7,838,807,"PS",1517,80,67,1,18,"LAX","SFO",337
1987,10,17,6,0.72,0.7,855,807,"PS",1517,95,67,1,20,"LAX","SFO",337
1987,10,19,1,0.739,0.7,848,807,"PS",1517,69,67,1,39,"LAX","SFO",337
1987,10,20,2,0.729,0.7,839,807,"PS",1517,70,67,1,29,"LAX","SFO",337
1987,10,23,5,0.717,0.7,839,807,"PS",1517,82,67,1,17,"LAX","SFO",337
1987,10,26,1,0.715,0.7,834,807,"PS",1517,79,67,1,15,"LAX","SFO",337
1987,10,28,3,0.73,0.7,845,816,"PS",1517,75,76,1,30,"LAX","SFO",337
1987,10,29,4,0.734,0.7,853,816,"PS",1517,79,76,1,34,"LAX","SFO",337
1987,10,1,4,0.911,0.842,1101,1030,"PS",1517,110,108,1,29,"SFO","GEG",733
1987,10,6,2,0.929,0.842,1113,1030,"PS",1517,104,108,1,47,"SFO","GEG",733
1987,10,8,4,0.916,0.842,1113,1030,"PS",1517,117,108,1,34,"SFO","GEG",733
1987,10,10,6,0.847,0.842,1103,1030,"PS",1517,136,108,1,5,"SFO","GEG",733
1987,10,13,2,0.927,0.842,1129,1030,"PS",1517,122,108,1,45,"SFO","GEG",733
1987,10,15,4,0.846,0.842,1100,1030,"PS",1517,134,108,1,4,"SFO","GEG",733
1987,10,17,6,0.943,0.842,1148,1030,"PS",1517,125,108,1,61,"SFO","GEG",733
1987,10,19,1,0.914,0.842,1122,1030,"PS",1517,128,108,1,32,"SFO","GEG",733
1987,10,20,2,0.903,0.842,1057,1030,"PS",1517,114,108,1,21,"SFO","GEG",733
1987,10,23,5,0.855,0.842,1053,1030,"PS",1517,118,108,1,13,"SFO","GEG",733
1987,10,24,6,0.844,0.842,1053,1030,"PS",1517,129,108,1,2,"SFO","GEG",733
1987,10,26,1,0.855,0.842,1055,1030,"PS",1517,120,108,1,13,"SFO","GEG",733
1987,10,28,3,0.857,0.843,1102,1037,"PS",1517,125,114,1,14,"SFO","GEG",733
1987,10,29,4,0.92,0.843,1117,1037,"PS",1517,117,114,1,37,"SFO","GEG",733
1987,10,9,5,1.833,1.755,1942,1857,"PS",1518,69,62,1,38,"SJC","LAX",308
1987,10,16,5,1.853,1.755,2021,1857,"PS",1518,88,62,1,58,"SJC","LAX",308
1987,10,22,4,1.856,1.755,2017,1857,"PS",1518,81,62,1,61,"SJC","LAX",308
1987,10,23,5,1.833,1.755,1942,1857,"PS",1518,69,62,1,38,"SJC","LAX",308
1987,10,1,4,0.832,0.8,947,907,"PS",1519,75,67,1,32,"LAX","SFO",337
1987,10,8,4,0.816,0.8,935,907,"PS",1519,79,67,1,16,"LAX","SFO",337
1987,10,13,2,0.823,0.8,934,907,"PS",1519,71,67,1,23,"LAX","SFO",337
1987,10,14,3,0.82,0.8,933,907,"PS",1519,73,67,1,20,"LAX","SFO",337
1987,10,19,1,0.81,0.8,936,907,"PS",1519,86,67,1,10,"LAX","SFO",337
1987,10,20,2,0.821,0.8,946,907,"PS",1519,85,67,1,21,"LAX","SFO",337
1987,10,24,6,0.828,0.8,930,907,"PS",1519,62,67,1,28,"LAX","SFO",337
1987,10,29,4,0.822,0.8,942,910,"PS",1519,80,70,1,22,"LAX","SFO",337
1987,10,3,6,0.83,0.75,936,855,"PS",1521,66,65,1,40,"LAX","OAK",337
1987,10,6,2,0.803,0.75,938,855,"PS",1521,95,65,1,13,"LAX","OAK",337
1987,10,9,5,0.752,0.75,937,855,"PS",1521,105,65,1,2,"LAX","OAK",337
1987,10,12,1,0.804,0.75,919,855,"PS",1521,75,65,1,14,"LAX","OAK",337
1987,10,17,6,0.759,0.75,932,855,"PS",1521,93,65,1,9,"LAX","OAK",337
1987,10,29,4,0.826,0.801,939,912,"PS",1521,73,71,1,25,"LAX","OAK",337
1987,10,2,5,1.62,1.6,1732,1708,"PS",1522,72,68,1,20,"SFO","LAX",337
1987,10,4,7,1.634,1.6,1745,1708,"PS",1522,71,68,1,34,"SFO","LAX",337
1987,10,8,4,1.646,1.6,1755,1708,"PS",1522,69,68,1,46,"SFO","LAX",337
1987,10,9,5,1.758,1.6,1918,1708,"PS",1522,80,68,1,118,"SFO","LAX",337
1987,10,14,3,1.622,1.6,1733,1708,"PS",1522,71,68,1,22,"SFO","LAX",337
1987,10,15,4,1.647,1.6,1803,1708,"PS",1522,76,68,1,47,"SFO","LAX",337
1987,10,16,5,1.618,1.6,1738,1708,"PS",1522,80,68,1,18,"SFO","LAX",337
1987,10,18,7,1.624,1.6,1741,1708,"PS",1522,77,68,1,24,"SFO","LAX",337
1987,10,22,4,1.649,1.6,1808,1708,"PS",1522,79,68,1,49,"SFO","LAX",337
1987,10,25,7,1.63,1.6,1743,1708,"PS",1522,73,68,1,30,"SFO","LAX",337
1987,10,1,4,1.317,1.255,1409,1345,"PS",1524,52,50,1,22,"BUR","LAS",223
1987,10,10,6,1.319,1.255,1415,1345,"PS",1524,56,50,1,24,"BUR","LAS",223
1987,10,17,6,1.312,1.255,1415,1345,"PS",1524,63,50,1,17,"BUR","LAS",223
1987,10,18,7,1.31,1.255,1409,1345,"PS",1524,59,50,1,15,"BUR","LAS",223
1987,10,22,4,1.314,1.255,1413,1345,"PS",1524,59,50,1,19,"BUR","LAS",223
1987,10,23,5,1.344,1.255,1437,1345,"PS",1524,53,50,1,49,"BUR","LAS",223
1987,10,25,7,1.314,1.255,1409,1345,"PS",1524,55,50,1,19,"BUR","LAS",223
1987,10,10,6,1.132,1.13,1307,1234,"PS",1524,95,64,1,2,"SFO","BUR",326
1987,10,23,5,1.213,1.13,1320,1234,"PS",1524,67,64,1,43,"SFO","BUR",326
1987,10,11,7,1.027,0.94,1129,1025,"PS",1525,122,105,1,47,"ABQ","LAX",677
1987,10,1,4,1.209,1.1,1332,1205,"PS",1525,83,65,1,69,"LAX","SFO",337
1987,10,4,7,1.13,1.1,1254,1205,"PS",1525,84,65,1,30,"LAX","SFO",337
1987,10,6,2,1.12,1.1,1232,1205,"PS",1525,72,65,1,20,"LAX","SFO",337
1987,10,7,3,1.214,1.1,1320,1205,"PS",1525,66,65,1,74,"LAX","SFO",337
1987,10,8,4,1.116,1.1,1249,1205,"PS",1525,93,65,1,16,"LAX","SFO",337
1987,10,9,5,1.144,1.1,1259,1205,"PS",1525,75,65,1,44,"LAX","SFO",337
1987,10,11,7,1.158,1.1,1301,1205,"PS",1525,63,65,1,58,"LAX","SFO",337
1987,10,12,1,1.128,1.1,1306,1205,"PS",1525,98,65,1,28,"LAX","SFO",337
1987,10,13,2,1.101,1.1,1228,1205,"PS",1525,87,65,1,1,"LAX","SFO",337
